latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
62.148,98.303,347.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.8,0,D
62.153,98.303,342,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.3,0,D
62.156,98.272,327.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.7,0,D
62.155,98.263,328.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.7,0,D
62.165,98.27,328.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.4,0,D
62.164,98.261,331.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.2,0,D
62.195,98.791,367,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,297.9,0,D
62.194,98.781,355.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,311.4,0,D
62.194,98.77,330.6,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.5,0,D
62.2,98.799,353.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.1,0,D
62.199,98.78,343.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.7,0,D
62.205,98.809,338.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.7,0,D
62.182,98.327,329.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.2,0,D
62.181,98.317,333.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.6,0,D
62.211,98.735,347.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.2,0,D
62.21,98.715,343.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.209,98.705,355.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,300.8,0,D
62.219,98.815,326.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
62.219,98.805,325.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294,0,D
62.216,98.734,356.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,304.9,0,D
62.215,98.724,345,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.3,0,D
62.215,98.714,343.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.8,0,D
62.214,98.704,353.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.2,0,D
62.224,98.804,333.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.1,0,D
62.223,98.795,343.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.2,0,D
62.223,98.784,332.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.5,0,D
62.22,98.734,328.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.6,0,D
62.219,98.713,344.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,288.5,0,D
62.308,100.757,336.2,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.3,0,D
62.227,98.773,330.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.7,0,D
62.222,98.682,351,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.4,0,D
62.222,98.672,336.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.5,0,D
62.231,98.772,332.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.7,0,D
62.227,98.681,340.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.9,0,D
62.226,98.671,352.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.1,0,D
62.316,100.697,327.1,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.4,0,D
62.231,98.67,327.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.8,0,D
62.322,100.733,334.1,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.6,0,D
62.322,100.721,338,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.7,0,D
62.321,100.697,339.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.3,0,D
62.319,100.626,343.5,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.4,0,D
62.236,98.668,342.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.6,0,D
62.235,98.658,328.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,287.3,0,D
62.137,96.909,335,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.3,0,D
62.137,96.9,343,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,297.8,0,D
62.133,96.844,327.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.8,0,D
62.13,96.784,329,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.1,0,D
62.129,96.775,342.8,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.3,0,D
62.129,96.766,342.9,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,299.2,0,D
62.222,98.809,346.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.8,0,D
62.221,98.799,339.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.5,0,D
62.221,98.789,331,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.7,0,D
62.218,98.738,344.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.9,0,D
62.218,98.728,348.6,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,298.4,0,D
62.217,98.708,335.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,288.7,0,D
62.225,98.788,328.6,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.8,0,D
62.225,98.778,331.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.222,98.717,327.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,288.9,0,D
62.22,98.677,352.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.6,0,D
62.229,98.767,325.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.2,0,D
62.225,98.675,354.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,298.3,0,D
62.125,96.77,348.3,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.3,0,D
62.137,96.902,367,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,299.3,0,D
62.308,100.752,341.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.4,0,D
62.308,100.74,329.1,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.9,0,D
62.234,98.776,336.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291,0,D
62.23,98.674,342.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.7,0,D
62.229,98.664,344.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.3,0,D
62.13,96.786,330.1,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.3,0,D
62.13,96.778,325,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.8,0,D
62.129,96.769,354.9,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,298.4,0,D
62.128,96.744,349.4,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.8,0,D
62.239,98.775,329,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.3,0,D
62.234,98.663,333.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.5,0,D
62.142,96.91,352.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,297.9,0,D
62.139,96.863,340.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.1,0,D
62.139,96.854,356.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.8,0,D
62.136,96.803,351.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,297.5,0,D
62.135,96.794,341.9,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,297.2,0,D
62.134,96.777,332.9,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,298.3,0,D
62.133,96.76,335.3,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.7,0,D
62.133,96.752,345.3,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.1,0,D
62.132,96.743,345.3,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,296,0,D
62.132,96.735,339.6,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.8,0,D
62.316,100.692,332.6,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.8,0,D
62.239,98.682,337,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.4,0,D
62.239,98.672,345.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.9,0,D
62.238,98.662,351.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.7,0,D
62.141,96.819,346.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,298.5,0,D
62.141,96.811,353.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.4,0,D
62.14,96.802,349,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.4,0,D
62.14,96.794,336.2,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.7,0,D
62.137,96.742,343.8,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.4,0,D
62.136,96.734,354.9,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,297.9,0,D
62.141,96.741,367,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,305.9,0,D
62.322,100.727,349.6,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.8,0,D
62.321,100.691,340,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.7,0,D
62.319,100.621,338.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.9,0,D
62.248,98.773,329,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.9,0,D
62.15,96.899,340.6,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.1,0,D
62.142,96.759,331.7,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,301.1,0,D
62.141,96.75,332.1,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.2,0,D
62.14,96.733,350.3,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,297.9,0,D
62.252,98.762,353.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,300.2,0,D
62.248,98.67,332.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.2,0,D
62.154,96.889,333.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
62.146,96.758,343.7,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,299,0,D
62.146,96.749,333.1,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.331,100.69,332.9,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.9,0,D
62.257,98.761,331.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.342,100.892,330.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.3,0,D
62.333,100.594,345.8,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.2,0,D
62.261,98.75,329,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.259,98.699,346.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.258,98.688,328.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290,0,D
62.258,98.678,343.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.6,0,D
62.16,96.772,367,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,297,0,D
62.347,100.892,338,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.1,0,D
62.338,100.594,355.3,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
62.266,98.749,343.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293,0,D
62.161,96.781,354.1,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.4,0,D
62.16,96.764,351.5,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.4,0,D
62.173,96.903,367,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,299.7,0,D
62.172,96.894,367,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,298.8,0,D
62.352,100.892,338.9,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.2,0,D
62.27,98.747,328.6,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.7,0,D
62.358,100.903,328.4,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.3,0,D
62.357,100.891,333.9,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
62.348,100.592,342.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.5,0,D
62.274,98.736,327.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.4,0,D
62.274,98.726,345.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.8,0,D
62.178,96.912,356,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,299.4,0,D
62.177,96.902,329.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.8,0,D
62.176,96.884,325.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.9,0,D
62.175,96.874,332,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.9,0,D
62.363,100.902,332,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.3,0,D
62.278,98.715,335.6,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.9,0,D
62.276,98.674,327.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.8,0,D
62.182,96.91,328.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296,0,D
62.178,96.839,346.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.4,0,D
62.367,100.889,326.4,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.8,0,D
62.281,98.684,325.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.4,0,D
62.281,98.674,333.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.4,0,D
62.369,100.781,353.2,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.3,0,D
62.189,96.881,326.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.7,0,D
62.188,96.872,340.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.8,0,D
62.376,100.84,337,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
62.375,100.804,338.9,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.5,0,D
62.374,100.792,353.2,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.8,0,D
62.374,100.78,327.2,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.8,0,D
62.379,100.792,338.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.1,0,D
62.384,100.791,333.1,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.5,0,D
62.18,96.318,332.3,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.9,0,D
62.396,100.538,341.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.1,0,D
62.401,100.538,355.4,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.3,0,D
62.409,100.643,343.3,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,297.1,0,D
62.406,100.549,341.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.6,0,D
62.192,96.305,332.2,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.9,0,D
62.496,104.709,343.4,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,289.2,0,D
62.496,104.7,339.5,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,288.9,0,D
62.495,104.611,327.4,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,287.2,0,D
62.495,104.619,367,0.4,0.6,2016-07-12,0640,N,low,1.0NRT,289.7,0,D
62.396,100.541,339.9,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.4,0,D
62.401,100.54,367,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,298,0,D
62.409,100.646,348.8,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.2,0,D
62.406,100.552,329.6,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.4,0,D
62.406,100.54,328.5,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.1,0,D
62.497,104.617,367,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,292.4,0,D
62.498,104.715,326.5,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,283.4,0,D
62.498,104.707,343,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,289.1,0,D
62.498,104.698,334.4,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,289,0,D
62.503,104.723,332.8,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,286.4,0,D
58.701,73.994,332,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.9,0,D
62.509,104.757,328.3,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,287.1,0,D
62.49,102.742,346.2,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,292.1,0,D
62.532,104.79,367,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,290.6,0,D
62.532,104.782,331.2,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,288,0,D
62.525,102.646,336,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,290.9,0,D
62.286,96.2,337.8,0.4,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.5,0,D
62.435,97.313,326.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
62.434,97.303,335.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.3,0,D
62.433,97.285,337.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.2,0,D
62.432,97.276,344.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.7,0,D
62.517,98.827,325.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.437,97.275,335.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.8,0,D
62.443,97.31,330,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.1,0,D
62.447,97.3,343,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.2,0,D
62.674,102.738,332.7,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,291.6,0,D
62.48,97.396,330,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.9,0,D
62.484,97.395,335.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.3,0,D
62.482,97.395,339.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295,0,D
62.481,97.386,330.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.5,0,D
62.677,102.734,329.2,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.497,97.421,341.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.7,0,D
62.496,97.402,338.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.3,0,D
62.603,99.622,346.9,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.2,0,D
62.501,97.41,339,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.9,0,D
62.608,99.632,330.5,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.2,0,D
62.608,99.621,327,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.2,0,D
62.613,99.632,328.9,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.2,0,D
62.643,99.651,353.8,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,301,0,D
62.648,99.66,348.8,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.9,0,D
62.647,99.65,348.5,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,310.6,0,D
62.647,99.639,327.1,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,297,0,D
62.653,99.66,327.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.5,0,D
62.657,99.659,331.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.9,0,D
62.662,99.648,326.7,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.671,99.647,327.8,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.9,0,D
62.671,99.635,342.1,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.9,0,D
62.675,99.623,343.1,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
62.604,98.079,352.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.4,0,D
62.611,98.027,332.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,301.6,0,D
62.618,98.075,329.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291,0,D
62.616,98.036,325.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.2,0,D
62.615,98.026,329.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,298.9,0,D
62.619,98.016,367,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.1,0,D
62.62,98.025,355,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
61.867,89.138,333.4,0.4,0.4,2016-07-12,0640,N,nominal,1.0NRT,296.6,0,D
61.865,89.122,326.4,0.4,0.4,2016-07-12,0640,N,nominal,1.0NRT,294.6,0,D
61.871,89.136,328.5,0.4,0.4,2016-07-12,0640,N,nominal,1.0NRT,294.9,0,D
61.868,89.138,334.8,0.4,0.4,2016-07-12,0640,N,nominal,1.0NRT,296.6,0,D
61.866,89.122,329,0.4,0.4,2016-07-12,0640,N,nominal,1.0NRT,295.1,0,D
61.871,89.136,326,0.4,0.4,2016-07-12,0640,N,nominal,1.0NRT,294.6,0,D
62.675,99.626,345.3,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,293,0,D
62.674,99.615,325.5,0.6,0.5,2016-07-12,0640,N,nominal,1.0NRT,289.3,0,D
62.609,98.079,334.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.9,0,D
62.61,98.019,328.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,298,0,D
62.617,98.067,331.5,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.5,0,D
62.615,98.028,332.6,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,298.1,0,D
62.619,98.017,367,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,297,0,D
62.62,98.026,346.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.5,0,D
62.834,98.964,342.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.5,0,D
62.838,98.963,341.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,300.8,0,D
62.838,98.952,332.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,300.3,0,D
62.844,98.984,338.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296,0,D
62.843,98.962,348,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,300,0,D
62.842,98.952,336.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,303.8,0,D
62.842,98.941,329.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.9,0,D
62.842,98.93,340.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.6,0,D
62.848,98.972,340.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.1,0,D
62.846,98.929,329.6,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.8,0,D
62.95,101.611,343,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,291.4,0,D
62.95,101.605,328.8,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,291.2,0,D
62.858,98.991,331.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.4,0,D
62.956,101.61,367,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,294,0,D
62.955,101.591,325.3,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,293.4,0,D
62.863,98.99,349.4,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,296.9,0,D
62.863,98.979,341,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.5,0,D
62.961,101.623,328.6,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,294,0,D
62.867,98.978,331,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.8,0,D
62.867,98.968,336.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293,0,D
62.866,98.957,334.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
62.871,98.945,330,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291.8,0,D
62.86,98.993,343.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.5,0,D
62.864,98.992,331.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.5,0,D
62.864,98.981,356.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,298.1,0,D
62.952,101.609,367,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,294.3,0,D
62.952,101.603,327.3,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,292.4,0,D
62.868,98.97,333.7,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.6,0,D
62.868,98.959,341.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,293.6,0,D
62.957,101.615,337,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,293.1,0,D
62.957,101.609,340.4,0.3,0.6,2016-07-12,0640,N,nominal,1.0NRT,293.4,0,D
63.096,102.751,351.6,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,295.2,0,D
63.093,102.763,329.9,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,293.3,0,D
63.093,102.749,343.6,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,293.7,0,D
63.098,102.748,334.7,0.4,0.6,2016-07-12,0640,N,nominal,1.0NRT,294.2,0,D
62.997,96.927,339.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.1,0,D
62.997,96.919,345,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.5,0,D
63.007,96.943,337.2,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,294.4,0,D
63.007,96.933,331.6,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.7,0,D
63.006,96.925,326.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.5,0,D
63.012,96.941,340.9,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,291,0,D
63.064,97.005,342.1,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,295.9,0,D
55.281,61.462,337.5,0.7,0.8,2016-07-12,0640,N,nominal,1.0NRT,294.4,0,D
63.195,99.275,325.8,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,290.2,0,D
63.192,99.198,353.3,0.5,0.5,2016-07-12,0640,N,nominal,1.0NRT,292.2,0,D
